"id","Completed","Last page seen","Start language","Token","Date last action","Date started","Referrer URL","D1","D2","D3","D4","D4_1","D4_2","p2q1 [OS1]","p2q1 [OS2]","p2q1 [OS3]","p2q2 [OA1]","p2q2 [OA2]","p3q1E [OD1]","p3q1E [OD2]","p3q1E [OD3]","p3q1E [OD4]","p3q1E [OD5]","p3q1T [OD1]","p3q1T [OD2]","p3q1T [OD3]","p3q1T [OD6]","p3q1T [OD4]","p3q1T [OD5]","p3q2E [OD_E1]","p3q2E [OD_E2]","p3q2E [OD_E3]","p3q2E [OD_E4]","p3q2T [OD_E1]","p3q2T [OD_E2]","p3q2T [OD_E3]","p3q2T [OD_E5]","p3q2T [OD_E4]","p4q1T [1]","p4q1T [2]","p4q1T [3]","p4q1T [4]","p4q1T [5]","p4q1T [6]","p4q1T [7]","p4q1T [8]","p4q1T_O","p4q1E [1]","p4q1E [2]","p4q1E [3]","p4q1E [4]","p4q1E [5]","p4q1E [6]","p4q1E [7]","p4q1E_O","p4q2","p4q2_O","p5q1 [SQ002]","p5q1 [SQ001]","p5q1 [SQ004]","p5q1 [SQ005]","p5q1_N","p5q2 [1]","p5q2 [2]","p5q2 [3]","p5q2 [4]","p5q2 [5]","p5q2 [6]","p5q2 [7]","p5q2 [8]","p5q2 [9]","p6q1 [1]","p6q1 [2]","p6q1 [3]","p6q1 [4]","p6q2E [1]","p6q2E [2]","p6q2E [3]","p6q2E [4]","p6q2T [1]","p6q2T [2]","p6q2T [3]","p6q2T [4]","p7q1E [1]","p7q1E [2]","p7q1E [3]","p7q1E [4]","p7q1E [5]","p7q1T [1]","p7q1T [2]","p7q1T [3]","p7q2","p8q1 [1]","p8q1 [2]","p8q1 [3]","p8q1 [4]","p8q1 [5]","p8q1 [6]","p8q2 [1]","p8q2 [2]","p8q2 [3]","p8q2 [4]","p8q2 [5]","p8q2 [6]","p8q2 [7]","p8q3 [1]","p8q3 [2]","p8q3 [3]","p8q3 [4]","interviewtime","groupTime564","D1Time","D2Time","D3Time","D4Time","D4_1Time","D4_2Time","groupTime565","p2q1Time","p2q2Time","groupTime612","p3q1ETime","p3q1TTime","p3q2ETime","p3q2TTime","groupTime566","p4q1TTime","p4q1T_OTime","p4q1ETime","p4q1E_OTime","p4q2Time","p4q2_OTime","groupTime570","p5q1Time","p5q1_NTime","p5q2Time","groupTime568","p6q1Time","p6q2ETime","p6q2TTime","groupTime611","p7q1ETime","p7q1TTime","p7q2Time","groupTime571","p8q1Time","p8q2Time","p8q3Time"
"95","","4","en","","2018-04-23 11:12:59","2018-04-23 11:06:39","","Male","United States of America","less than 5 years","Experiment","> 500 members","","Neutral","Somewhat agree","Neutral","Somewhat agree","Neutral","Yes","No","Yes","No","No","No","No","No","No","No","No","Strongly agree","Neutral","Somewhat agree","Somewhat agree","","","","","","No","No","No","No","No","No","No","No","","Yes","Yes","Yes","Yes","Yes","No","No","","Each individual researcher should decide for their work autonomously.","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","381.61","25.55","0","0","0","0","0","0","93.91","0","0","64.64","0","0","0","0","82.27","0","0","0","0","0","0","115.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","","2","en","","2018-04-23 11:08:28","2018-04-23 11:06:55","https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en","Male","United States of America","less than 5 years","Experiment","> 500 members","","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neutral","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.69","26.29","0","0","0","0","0","0","66.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","","4","en","","2018-04-23 11:11:17","2018-04-23 11:07:19","","Male","Brazil","less than 5 years","Experiment","> 500 members","","Strongly agree","Strongly agree","Neutral","Strongly agree","Neutral","No","No","Yes","No","No","No","No","No","No","No","No","Strongly agree","Strongly agree","Strongly agree","Neutral","","","","","","No","No","No","No","No","No","No","No","","No","Yes","Yes","No","No","No","No","","The HEP community as a whole should decide and set practices.","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238.95","20.71","0","0","0","0","0","0","118.08","0","0","49.11","0","0","0","0","51.05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","","1","en","","2018-04-23 11:11:27","2018-04-23 11:09:53","","Female","Poland","less than 5 years","Experiment","> 500 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4","93.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","","0","en","","2018-04-23 11:10:04","2018-04-23 11:10:04","","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","","0","en","","2018-04-23 11:13:18","2018-04-23 11:13:18","","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","","1","en","","2018-04-23 11:15:11","2018-04-23 11:13:45","","Female","Belgium","16 - 20 years","Experiment","> 500 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.2","85.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","","5","en","","2018-04-25 09:47:09","2018-04-23 11:14:45","","Male","India","less than 5 years","Experiment","> 500 members","","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Somewhat agree","No","No","Yes","Yes","No","No","No","No","No","No","No","Strongly agree","Somewhat disagree","Strongly agree","Strongly agree","","","","","","No","No","No","No","No","No","No","No","","No","No","Yes","No","No","No","No","","Each individual researcher should decide for their work autonomously.","","Yes","Yes","No","No","","Somewhat affect","Somewhat affect","Affect a lot","Somewhat affect","Rarely affect","Rarely affect","Not at all affect","Rarely affect","Affect a lot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","498.51","38.81","0","0","0","0","0","0","103.48","0","0","89.02","0","0","0","0","96.8","0","0","0","0","0","0","158.69","0","0","0","11.71","0","0","0","0","0","0","0","0","0","0","0"
"116","","0","en","","2018-04-23 11:15:34","2018-04-23 11:15:34","","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","","1","en","","2018-04-23 11:17:55","2018-04-23 11:17:20","","Male","Germany","less than 5 years","Experiment","20 - 50 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9","35.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","","4","en","","2018-04-23 11:22:34","2018-04-23 11:19:18","","Male","Italy","less than 5 years","Experiment","> 500 members","","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Neutral","Yes","No","No","No","No","No","No","No","No","No","No","Somewhat disagree","Somewhat disagree","Neutral","Somewhat agree","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","Yes","No","No","","Each collaboration or team should decide for their work.","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197.01999999999998","28.21","0","0","0","0","0","0","65.36","0","0","63.15","0","0","0","0","40.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","","4","en","","2018-04-23 11:21:54","2018-04-23 11:19:36","","Male","Germany","less than 5 years","Experiment","> 500 members","","Strongly agree","Somewhat agree","Somewhat agree","Strongly agree","Neutral","Yes","No","No","No","No","No","No","No","No","No","No","Somewhat agree","Somewhat agree","Strongly agree","Neutral","","","","","","No","No","No","No","No","No","No","No","","No","No","No","Yes","Yes","No","No","","The HEP community as a whole should decide and set practices.","","Yes","Yes","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.52","16.22","0","0","0","0","0","0","34.82","0","0","28.46","0","0","0","0","42.77","0","0","0","0","0","0","17.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","","0","en","","2018-04-23 11:21:46","2018-04-23 11:21:46","","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","","0","en","","2018-04-23 11:23:30","2018-04-23 11:23:25","","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","","4","en","","2018-04-23 11:30:36","2018-04-23 11:26:56","","Male","Hungary","11 - 15 years","Experiment","101 - 500 members","","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Yes","Yes","No","No","No","No","No","No","No","No","No","Neutral","Neutral","Somewhat agree","Somewhat disagree","","","","","","No","No","No","No","No","No","No","No","","No","No","No","Yes","No","No","No","","The HEP community as a whole should decide and set practices.","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220.61","52.02","0","0","0","0","0","0","38.4","0","0","104.18","0","0","0","0","26.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","","0","en","","2018-04-23 11:45:45","2018-04-23 11:45:45","","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","","1","en","","2018-04-23 11:46:19","2018-04-23 11:45:49","","Male","France","less than 5 years","Experiment","> 500 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.339999999999996","25.799999999999997","0","0","0","0","0","0","5.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","","5","en","","2018-04-23 11:59:19","2018-04-23 11:52:57","","Male","Russian Federation","11 - 15 years","Experiment","101 - 500 members","","Somewhat disagree","Neutral","Strongly disagree","Strongly agree","Somewhat disagree","Yes","No","No","No","No","No","No","No","No","No","No","Somewhat disagree","Somewhat disagree","Neutral","Neutral","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","Yes","No","","Each collaboration or team should decide for their work.","","No","No","Yes","No","","Somewhat affect","Neutral","Rarely affect","Neutral","Somewhat affect","Somewhat affect","Neutral","Rarely affect","Rarely affect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384.33","36.66","0","0","0","0","0","0","101.82","0","0","41.54","0","0","0","0","142.55","0","0","0","0","0","0","61.76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","","1","en","","2018-04-23 12:02:56","2018-04-23 12:02:25","","Male","Switzerland","less than 5 years","Experiment","> 500 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.13","32.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","","2","en","","2018-04-23 12:12:22","2018-04-23 12:09:56","","Male","India","less than 5 years","Experiment","> 500 members","","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147.23","44.65","0","0","0","0","0","0","102.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","","0","en","","2018-04-23 12:19:46","2018-04-23 12:19:46","","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","","1","en","","2018-04-23 12:21:41","2018-04-23 12:21:12","","Male","Switzerland","5 - 10 years","Experiment","> 500 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.48","29.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","","2","en","","2018-04-23 12:22:56","2018-04-23 12:21:54","","Female","United States of America","less than 5 years","Experiment","> 500 members","","Strongly agree","Strongly agree","Strongly agree","Neutral","Neutral","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.800000000000004","31.380000000000003","0","0","0","0","0","0","31.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","","1","en","","2018-04-23 12:34:32","2018-04-23 12:33:49","","Male","France","16 - 20 years","Experiment","> 500 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.260000000000005","44.260000000000005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
