id,Completed,Last page seen,Start language,Token,Date last action,Date started,Referrer URL,D1,D2,D3,D4,D4_1,D4_2,p2q1 [OS1],p2q1 [OS2],p2q1 [OS3],p2q2 [OA1],p2q2 [OA2],p3q1E [OD1],p3q1E [OD2],p3q1E [OD3],p3q1E [OD4],p3q1E [OD5],p3q1T [OD1],p3q1T [OD2],p3q1T [OD3],p3q1T [OD6],p3q1T [OD4],p3q1T [OD5],p3q2E [OD_E1],p3q2E [OD_E2],p3q2E [OD_E3],p3q2E [OD_E4],p3q2T [OD_E1],p3q2T [OD_E2],p3q2T [OD_E3],p3q2T [OD_E5],p3q2T [OD_E4],p4q1T [1],p4q1T [2],p4q1T [3],p4q1T [4],p4q1T [5],p4q1T [6],p4q1T [7],p4q1T [8],p4q1T_O,p4q1E [1],p4q1E [2],p4q1E [3],p4q1E [4],p4q1E [5],p4q1E [6],p4q1E [7],p4q1E_O,p4q2,p4q2_O,p5q1 [SQ002],p5q1 [SQ001],p5q1 [SQ004],p5q1 [SQ005],p5q1_N,p5q2 [1],p5q2 [2],p5q2 [3],p5q2 [4],p5q2 [5],p5q2 [6],p5q2 [7],p5q2 [8],p5q2 [9],p6q1 [1],p6q1 [2],p6q1 [3],p6q1 [4],p6q2E [1],p6q2E [2],p6q2E [3],p6q2E [4],p6q2T [1],p6q2T [2],p6q2T [3],p6q2T [4],p7q1E [1],p7q1E [2],p7q1E [3],p7q1E [4],p7q1E [5],p7q1T [1],p7q1T [2],p7q1T [3],p7q2,p8q1 [1],p8q1 [2],p8q1 [3],p8q1 [4],p8q1 [5],p8q1 [6],p8q2 [1],p8q2 [2],p8q2 [3],p8q2 [4],p8q2 [5],p8q2 [6],p8q2 [7],p8q3 [1],p8q3 [2],p8q3 [3],p8q3 [4],interviewtime,groupTime564,D1Time,D2Time,D3Time,D4Time,D4_1Time,D4_2Time,groupTime565,p2q1Time,p2q2Time,groupTime612,p3q1ETime,p3q1TTime,p3q2ETime,p3q2TTime,groupTime566,p4q1TTime,p4q1T_OTime,p4q1ETime,p4q1E_OTime,p4q2Time,p4q2_OTime,groupTime570,p5q1Time,p5q1_NTime,p5q2Time,groupTime568,p6q1Time,p6q2ETime,p6q2TTime,groupTime611,p7q1ETime,p7q1TTime,p7q2Time,groupTime571,p8q1Time,p8q2Time,p8q3Time
215,4/23/18 13:20,8,en,,4/23/18 13:20,4/23/18 13:11,,Male,Italy,more than 20 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Neutral,Strongly agree,Neutral,No,No,No,No,Yes,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each collaboration or team should decide for their work.,,No,No,Yes,No,,Affect a lot,Affect a lot,Neutral,Affect a lot,Affect a lot,Not at all affect,Somewhat affect,Neutral,Rarely affect,Somewhat disagree,Strongly agree,Neutral,Somewhat agree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat disagree,,,,,Very unhelpful,Somewhat unhelpful,Somewhat unhelpful,Somewhat unhelpful,Very unhelpful,,,,,Weekly,Weekly,Weekly,Less than once a year,Daily,Less than once a year,Very satisfied,Moderately satisfied,Moderately satisfied,No experience,No experience,Very satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,557.33,41.89,0,0,0,0,0,0,79.98,0,0,60.04,0,0,0,0,49.09,0,0,0,0,0,0,81.81,0,0,0,97.57,0,0,0,53.77,0,0,0,93.18,0,0,0
216,4/23/18 13:21,8,en,,4/23/18 13:21,4/23/18 13:12,,Male,Canada,11 - 15 years,Experiment,> 500 members,,Somewhat agree,Strongly agree,Neutral,Somewhat agree,Neutral,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,Yes,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Affect a lot,Affect a lot,Neutral,Somewhat affect,Neutral,Neutral,Affect a lot,Somewhat affect,Somewhat affect,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neutral,Neutral,Somewhat agree,Somewhat agree,,,,,Somewhat helpful,Somewhat unhelpful,Somewhat unhelpful,Somewhat unhelpful,Somewhat unhelpful,,,,,Daily,Daily,Daily,Weekly,Daily,Once a year,Very satisfied,Moderately satisfied,Moderately satisfied,Very satisfied,No experience,Very satisfied,No experience,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,548.37,27.48,0,0,0,0,0,0,73.98,0,0,51.42,0,0,0,0,67.39,0,0,0,0,0,0,64.98,0,0,0,122.98,0,0,0,55.92,0,0,0,84.22,0,0,0
217,4/23/18 13:30,8,en,,4/23/18 13:30,4/23/18 13:20,,Male,Brazil,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,No,No,Yes,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Somewhat affect,Neutral,Neutral,Somewhat affect,Neutral,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,,,,,Very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,,Weekly,Monthly,Once every 3 months,Weekly,Daily,Less than once a year,Moderately satisfied,Very satisfied,Neither satisfied nor dissatisfied,Very satisfied,No experience,Very satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Affect a lot,631.38,35.95,0,0,0,0,0,0,88.45,0,0,99.58,0,0,0,0,41.92,0,0,0,0,0,0,98.71,0,0,0,114.14,0,0,0,32.91,0,0,0,119.72,0,0,0
219,4/23/18 13:39,8,en,,4/23/18 13:39,4/23/18 13:23,,Male,United States of America,16 - 20 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Neutral,Somewhat disagree,Somewhat agree,Yes,No,No,Yes,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Affect a lot,Affect a lot,Not at all affect,Rarely affect,Not at all affect,Rarely affect,Somewhat affect,Not at all affect,Not at all affect,Neutral,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Strongly disagree,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,Monthly,Monthly,Weekly,Daily,Daily,Monthly,Neither satisfied nor dissatisfied,Moderately dissatisfied,Moderately dissatisfied,Neither satisfied nor dissatisfied,Moderately dissatisfied,Moderately dissatisfied,Moderately dissatisfied,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,962.82,354.51,0,0,0,0,0,0,36.9,0,0,44.91,0,0,0,0,95.85,0,0,0,0,0,0,58.84,0,0,0,238.8,0,0,0,35.73,0,0,0,97.28,0,0,0
220,4/23/18 13:36,8,en,,4/23/18 13:36,4/23/18 13:28,,Male,Germany,5 - 10 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Yes,No,No,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Neutral,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,Yes,No,No,Yes,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Somewhat affect,Neutral,Rarely affect,Somewhat affect,Somewhat affect,Somewhat affect,Affect a lot,Rarely affect,Neutral,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,,,,,Somewhat unhelpful,Neutral,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,,Daily,Monthly,Daily,Monthly,Daily,Less than once a year,Very satisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Moderately dissatisfied,Moderately satisfied,No experience,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,472.23,39.14,0,0,0,0,0,0,63.98,0,0,44.32,0,0,0,0,64.7,0,0,0,0,0,0,77.5,0,0,0,62.29,0,0,0,43.11,0,0,0,77.19,0,0,0
221,4/23/18 13:42,8,en,,4/23/18 13:42,4/23/18 13:28,,Female,the United Kingdom of Great Britain and Northern Ireland,less than 5 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Neutral,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Neutral,Somewhat agree,Somewhat agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,Yes,Yes,No,Yes,after an embargo period set by collaborations,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Somewhat affect,Affect a lot,Somewhat affect,Rarely affect,Somewhat affect,Rarely affect,Affect a lot,Not at all affect,Affect a lot,Somewhat disagree,Strongly agree,Strongly disagree,Neutral,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat disagree,,,,,Somewhat unhelpful,Somewhat helpful,Somewhat helpful,Somewhat unhelpful,Somewhat helpful,,,,"data or code would be unhelpful, but both data and code would be very helpful",Daily,Monthly,Less than once a year,Weekly,Monthly,Once every 3 months,Very satisfied,Very satisfied,Moderately dissatisfied,Moderately satisfied,No experience,Moderately satisfied,Very satisfied,Affect a lot,Affect a lot,Affect a lot,Affect a lot,855.46,38.78,0,0,0,0,0,0,62.13,0,0,96.32,0,0,0,0,110.87,0,0,0,0,0,0,102.25,0,0,0,166.53,0,0,0,128.37,0,0,0,150.21,0,0,0
222,4/23/18 13:43,8,en,,4/23/18 13:43,4/23/18 13:28,,Male,Denmark,5 - 10 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Yes,Yes,No,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,Yes,No,No,No,,The HEP community as a whole should decide and set practices.,,No,Yes,No,No,,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,Rarely affect,Somewhat affect,Somewhat affect,Somewhat affect,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,,,,,Very unhelpful,Somewhat unhelpful,Somewhat unhelpful,Somewhat unhelpful,Very unhelpful,,,,,Daily,Daily,Weekly,Twice a year,Daily,Monthly,Very satisfied,Very satisfied,Neither satisfied nor dissatisfied,Moderately dissatisfied,Moderately dissatisfied,Very satisfied,Moderately satisfied,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,885.88,26.55,0,0,0,0,0,0,37.13,0,0,40.13,0,0,0,0,39.89,0,0,0,0,0,0,68.8,0,0,0,574.83,0,0,0,29.03,0,0,0,69.52,0,0,0
223,4/23/18 13:43,8,en,,4/23/18 13:43,4/23/18 13:34,,Female,Brazil,more than 20 years,Experiment,> 500 members,,Neutral,Neutral,Somewhat agree,Strongly agree,Neutral,No,No,No,No,Yes,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Affect a lot,Neutral,Neutral,Neutral,Affect a lot,Affect a lot,Affect a lot,Neutral,Neutral,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,Strongly agree,Neutral,Somewhat disagree,,,,,Neutral,Neutral,Somewhat helpful,Neutral,Somewhat unhelpful,,,,,Monthly,Once every 3 months,Weekly,Weekly,Daily,Less than once a year,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Moderately satisfied,No experience,Very satisfied,No experience,Neutral,Somewhat affect,Somewhat affect,Affect a lot,491.94,37.34,0,0,0,0,0,0,80.13,0,0,49.81,0,0,0,0,45.87,0,0,0,0,0,0,62.48,0,0,0,85.32,0,0,0,29.85,0,0,0,101.14,0,0,0
224,4/23/18 13:46,8,en,,4/23/18 13:46,4/23/18 13:35,,Male,United States of America,more than 20 years,Experiment,> 500 members,,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Yes,No,No,No,No,No,No,No,No,No,No,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,,The HEP community as a whole should decide and set practices.,,No,No,No,Yes,"Why would people take data, if they can get it for free.",Not at all affect,Affect a lot,Neutral,Not at all affect,Neutral,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,,,,,Very unhelpful,Very unhelpful,Somewhat unhelpful,Very unhelpful,Very unhelpful,,,,,Weekly,Monthly,Monthly,Monthly,Weekly,Less than once a year,Neither satisfied nor dissatisfied,Moderately dissatisfied,Moderately dissatisfied,Very satisfied,No experience,Neither satisfied nor dissatisfied,No experience,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,661.69,36.02,0,0,0,0,0,0,81.64,0,0,79,0,0,0,0,39.91,0,0,0,0,0,0,194.04,0,0,0,92.48,0,0,0,43.2,0,0,0,95.4,0,0,0
225,4/23/18 13:48,8,en,,4/23/18 13:48,4/23/18 13:38,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Male,United States of America,more than 20 years,Experiment,> 500 members,,Somewhat agree,Somewhat agree,Neutral,Somewhat disagree,Somewhat agree,Yes,No,No,Yes,No,No,No,No,No,No,No,Somewhat agree,Neutral,Somewhat agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,Yes,No,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Not at all affect,Not at all affect,Not at all affect,Not at all affect,Not at all affect,Not at all affect,Not at all affect,Not at all affect,Not at all affect,Neutral,Neutral,Strongly disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral,,,,,Neutral,Neutral,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,,Weekly,Less than once a year,Daily,Weekly,Daily,Weekly,Moderately satisfied,No experience,Moderately satisfied,Moderately dissatisfied,No experience,Moderately satisfied,Neither satisfied nor dissatisfied,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,592.08,39.14,0,0,0,0,0,0,38.24,0,0,61.42,0,0,0,0,55.5,0,0,0,0,0,0,102.97,0,0,0,136.28,0,0,0,42.37,0,0,0,116.16,0,0,0
226,4/23/18 13:55,8,en,,4/23/18 13:55,4/23/18 13:39,,Female,United States of America,11 - 15 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Neutral,Neutral,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,Not at all affect,Not at all affect,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,,,,,Neutral,Neutral,Neutral,Very helpful,Very unhelpful,,,,,Daily,Daily,Daily,Daily,Daily,Monthly,Moderately dissatisfied,Moderately satisfied,Very dissatisfied,Very satisfied,No experience,Moderately satisfied,Moderately satisfied,Somewhat affect,Affect a lot,Affect a lot,Neutral,963.35,21.82,0,0,0,0,0,0,99.41,0,0,45.97,0,0,0,0,76.2,0,0,0,0,0,0,230.01,0,0,0,329.95,0,0,0,33.77,0,0,0,126.22,0,0,0
228,4/23/18 13:52,8,en,,4/23/18 13:52,4/23/18 13:46,,Male,United States of America,more than 20 years,Experiment,> 500 members,,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Rarely affect,Somewhat affect,Rarely affect,Neutral,Affect a lot,Affect a lot,Affect a lot,Neutral,Affect a lot,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,,,,,Somewhat unhelpful,Somewhat unhelpful,Somewhat helpful,Somewhat helpful,Somewhat unhelpful,,,,,Daily,Monthly,Daily,Weekly,Daily,Less than once a year,Very satisfied,Moderately satisfied,Very satisfied,Very satisfied,No experience,Moderately satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,398.46,22.49,0,0,0,0,0,0,53.69,0,0,54,0,0,0,0,32.68,0,0,0,0,0,0,64.6,0,0,0,70.63,0,0,0,36.83,0,0,0,63.54,0,0,0
229,4/23/18 19:56,8,en,,4/23/18 19:56,4/23/18 13:47,,Male,United States of America,more than 20 years,Experiment,> 500 members,,Neutral,Neutral,Neutral,Somewhat agree,Somewhat disagree,Yes,No,No,No,No,No,No,No,No,No,No,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,,Each individual researcher should decide for their work autonomously.,,No,No,No,Yes,"Complexity of data and its analysis from my experiments requires scrutiny of fellow collaborators. This kind of scrutiny cannot be provide in publishing stage. I know of multiple examples of worthless work published when data was analyzed without such controls. Irresponsible data sharing can mean death of science. I am not against data/code sharing in general. However, one model fits all in dangerous.",Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,,,,,Very unhelpful,Very unhelpful,Very unhelpful,Somewhat helpful,Very unhelpful,,,,"I assumed that “peer review process” means external-to-the-collaboration journal-level peer review process. The answers would have been quite different if by “peer review” the internal peer review within the same experimental collaboration was meant.  Complexity of most of contemporary analyses from high-energy experiments is such that even internal review, done by people familiar with the equipment, data –taking conditions and software infrastructure is hard to do. An idea that this could be outsourced to external journal reviewers is a dangerous lunacy.",Monthly,Monthly,Monthly,Weekly,Daily,Less than once a year,Moderately satisfied,Moderately satisfied,Moderately satisfied,Very satisfied,No experience,Very satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Affect a lot,22098.3,35.48,0,0,0,0,0,0,123.29,0,0,102.01,0,0,0,0,62.23,0,0,0,0,0,0,988.36,0,0,0,13253.41,0,0,0,691.13,0,0,0,6842.39,0,0,0
230,4/23/18 13:56,8,en,,4/23/18 13:56,4/23/18 13:48,,Male,France,16 - 20 years,Experiment,101 - 500 members,,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Yes,No,No,No,Yes,No,No,No,No,No,No,Strongly agree,Somewhat agree,Neutral,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Affect a lot,Affect a lot,Rarely affect,Rarely affect,Rarely affect,Somewhat affect,Somewhat affect,Not at all affect,Neutral,Neutral,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Neutral,,,,,Somewhat helpful,Somewhat helpful,Somewhat unhelpful,Somewhat unhelpful,Somewhat unhelpful,,,,,Weekly,Once a year,Twice a year,Less than once a year,Monthly,Less than once a year,Very satisfied,No experience,Neither satisfied nor dissatisfied,No experience,No experience,Very satisfied,No experience,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,518.05,28.86,0,0,0,0,0,0,72.74,0,0,53.51,0,0,0,0,70.94,0,0,0,0,0,0,65.52,0,0,0,98.96,0,0,0,29.79,0,0,0,97.73,0,0,0
232,4/24/18 8:55,8,en,,4/24/18 8:55,4/23/18 13:52,,Male,France,less than 5 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Yes,Yes,No,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Neutral,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,Yes,Yes,Yes,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,Affect a lot,Somewhat affect,Affect a lot,Somewhat agree,Strongly agree,Somewhat disagree,Strongly disagree,Neutral,Somewhat agree,Somewhat agree,Strongly agree,,,,,Very helpful,Very helpful,Somewhat helpful,Somewhat unhelpful,Somewhat helpful,,,,,Daily,Less than once a year,Monthly,Monthly,Daily,Less than once a year,Very satisfied,No experience,Neither satisfied nor dissatisfied,Moderately satisfied,No experience,Very satisfied,Very satisfied,Affect a lot,Affect a lot,Affect a lot,Affect a lot,68567.45,20.01,0,0,0,0,0,0,64.18,0,0,244.9,0,0,0,0,68028.76,0,0,0,0,0,0,50.57,0,0,0,63.23,0,0,0,28.34,0,0,0,67.46,0,0,0
233,4/23/18 14:06,8,en,,4/23/18 14:06,4/23/18 13:53,,Male,Czech Republic,less than 5 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Somewhat affect,Affect a lot,Neutral,Somewhat affect,Affect a lot,Neutral,Somewhat affect,Somewhat affect,Affect a lot,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,Very helpful,Somewhat helpful,Somewhat helpful,Neutral,Somewhat helpful,,,,,Daily,Once a year,Monthly,Weekly,Daily,Less than once a year,Very satisfied,Moderately satisfied,Moderately satisfied,Moderately satisfied,No experience,Very satisfied,No experience,Somewhat affect,Somewhat affect,Neutral,Somewhat affect,762.71,86.35,0,0,0,0,0,0,101.59,0,0,74.99,0,0,0,0,88.99,0,0,0,0,0,0,79.76,0,0,0,136.18,0,0,0,42.27,0,0,0,152.58,0,0,0
234,4/23/18 13:59,8,en,,4/23/18 13:59,4/23/18 13:54,,Male,United States of America,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,No,No,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Somewhat affect,Somewhat affect,Rarely affect,Somewhat affect,Somewhat affect,Rarely affect,Rarely affect,Rarely affect,Somewhat affect,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Neutral,Neutral,Somewhat agree,Somewhat disagree,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,Less than once a year,Less than once a year,Daily,Daily,Daily,Less than once a year,No experience,No experience,Moderately dissatisfied,Very satisfied,No experience,Very satisfied,No experience,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,317.43,22.37,0,0,0,0,0,0,24.77,0,0,35.99,0,0,0,0,27,0,0,0,0,0,0,66.07,0,0,0,48.33,0,0,0,23.52,0,0,0,69.38,0,0,0
236,4/23/18 14:10,8,en,,4/23/18 14:10,4/23/18 13:57,,Male,Czech Republic,5 - 10 years,Theory,,,Neutral,Neutral,Neutral,Somewhat agree,Somewhat agree,No,No,No,No,No,Yes,Yes,No,No,No,No,,,,,Neutral,Neutral,Somewhat agree,Somewhat agree,Somewhat disagree,No,No,No,No,Yes,No,No,No,,No,No,No,No,No,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Somewhat affect,Somewhat affect,Neutral,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat agree,Somewhat agree,Neutral,Somewhat disagree,,,,,Somewhat agree,Neutral,Neutral,Somewhat agree,,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,,Twice a year,Monthly,Once a year,Monthly,Once a year,Once a year,Moderately satisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Moderately dissatisfied,Moderately dissatisfied,Neutral,Neutral,Somewhat affect,Neutral,772.79,20.83,0,0,0,0,0,0,483.12,0,0,42.25,0,0,0,0,39.33,0,0,0,0,0,0,62.76,0,0,0,44.66,0,0,0,12.95,0,0,0,66.89,0,0,0
237,4/23/18 14:11,8,en,,4/23/18 14:11,4/23/18 14:00,,Male,Spain,more than 20 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Neutral,No,No,No,No,Yes,No,No,No,No,No,No,Somewhat disagree,Strongly disagree,Neutral,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each collaboration or team should decide for their work.,,No,No,Yes,No,,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,Somewhat helpful,Somewhat unhelpful,Neutral,Somewhat helpful,Somewhat unhelpful,,,,,Less than once a year,Less than once a year,Twice a year,Monthly,Weekly,Once every 3 months,No experience,No experience,Moderately satisfied,Moderately satisfied,No experience,Very satisfied,No experience,Affect a lot,Somewhat affect,Affect a lot,Affect a lot,677.56,54.04,0,0,0,0,0,0,97.88,0,0,67.85,0,0,0,0,33.94,0,0,0,0,0,0,87.02,0,0,0,86.26,0,0,0,49.07,0,0,0,201.5,0,0,0
